age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
0.068493151,private,10,Never-married,Other-Service,Own-child,Black,Male,0.397959184,United-States,lessthan50k
0.205479452,selfempnotinc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.295918367,United-States,lessthan50k
0.219178082,selfempnotinc,15,Never-married,Prof-Speciality,Not-in-family,White,Male,0.448979592,United-States,morethan50k
0.191780822,private,9,Married-civ-spouse,Other-Service,Husband,White,Male,0.397959184,United-States,lessthan50k
0.356164384,private,10,Married-civ-spouse,Other-Service,Wife,White,Female,0.193877551,England,morethan50k
0.123287671,private,11,Never-married,Other-Service,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.232876712,private,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0.397959184,United-States,lessthan50k
0.452054795,localgov,13,Married-civ-spouse,Prof-Speciality,Wife,White,Female,0.397959184,United-States,morethan50k
0.178082192,stategov,9,Separated,Craft-repair,Unmarried,Black,Female,0.397959184,United-States,lessthan50k
0,private,6,Never-married,Other-Service,Own-child,White,Male,0.193877551,United-States,lessthan50k
0.246575342,localgov,14,Never-married,Prof-Speciality,Own-child,Black,Female,0.397959184,United-States,lessthan50k
0.164383562,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.136986301,federalgov,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,El-Salvador,lessthan50k
0.232876712,private,13,Never-married,Sales,Own-child,White,Male,0.397959184,United-States,morethan50k
0.205479452,private,9,Separated,Handlers-Movers,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.410958904,federalgov,10,Divorced,Admin-clerical,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.315068493,private,10,Never-married,Sales,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.123287671,private,11,Never-married,Other-Service,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.178082192,private,9,Never-married,Other-Service,Not-in-family,White,Female,0.397959184,Ireland,lessthan50k
0.506849315,private,9,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.493150685,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.551020408,United-States,morethan50k
0.246575342,private,3,Separated,Farming-fishing,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.109589041,private,10,Never-married,Farming-fishing,Own-child,White,Male,0.193877551,United-States,lessthan50k
0.301369863,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.547945205,localgov,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.244897959,United-States,morethan50k
0.410958904,private,9,Married-civ-spouse,Other-Service,Husband,White,Male,0.336734694,United-States,lessthan50k
0.383561644,private,9,Divorced,Other-Service,Other-relative,Black,Female,0.346938776,United-States,lessthan50k
0.095890411,stategov,13,Never-married,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.205479452,selfempnotinc,5,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.109589041,private,10,Never-married,Sales,Not-in-family,White,Male,0.346938776,United-States,lessthan50k
0.547945205,private,2,Separated,Machine-op-inspect,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.150684932,private,13,Married-civ-spouse,Prof-Speciality,Wife,White,Female,0.234693878,United-States,morethan50k
0.246575342,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.510204082,Cuba,lessthan50k
0.136986301,private,13,Never-married,Prof-Speciality,Not-in-family,White,Female,0.551020408,United-States,lessthan50k
0.150684932,private,13,Never-married,Admin-clerical,Not-in-family,White,Female,0.193877551,United-States,lessthan50k
0.369863014,selfempnotinc,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.418367347,Japan,lessthan50k
0.136986301,private,9,Never-married,Machine-op-inspect,Own-child,White,Male,0.448979592,United-States,lessthan50k
0.602739726,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,lessthan50k
0.109589041,private,6,Never-married,Craft-repair,Not-in-family,White,Male,1,United-States,lessthan50k
0.150684932,private,4,Never-married,Handlers-Movers,Own-child,Black,Female,0.234693878,United-States,lessthan50k
0.246575342,private,10,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.219178082,private,11,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.397959184,Philippines,lessthan50k
0.287671233,stategov,9,Divorced,Other-Service,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.191780822,private,9,Never-married,Sales,Unmarried,Black,Female,0.244897959,United-States,lessthan50k
0.315068493,private,14,Never-married,Prof-Speciality,Not-in-family,White,Female,0.448979592,United-States,morethan50k
0.356164384,private,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.551020408,United-States,morethan50k
0.287671233,private,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0.602040816,United-States,morethan50k
0.02739726,private,10,Never-married,Exec-Managerial,Own-child,Black,Male,0.295918367,United-States,lessthan50k
0.534246575,private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,lessthan50k
0.287671233,private,14,Divorced,Exec-Managerial,Not-in-family,White,Male,0.448979592,United-States,morethan50k
0.068493151,private,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0.397959184,United-States,lessthan50k
0.01369863,stategov,9,Never-married,Other-Service,Own-child,White,Male,0.244897959,United-States,lessthan50k
0.698630137,private,10,Widowed,Other-Service,Not-in-family,White,Female,0.193877551,United-States,lessthan50k
0.246575342,private,11,Divorced,Transport-Moving,Not-in-family,White,Male,0.5,United-States,lessthan50k
0.205479452,private,5,Divorced,Craft-repair,Unmarried,White,Male,0.397959184,United-States,lessthan50k
0.356164384,federalgov,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0.397959184,United-States,morethan50k
0.246575342,private,5,Never-married,Machine-op-inspect,Unmarried,Black,Female,0.397959184,United-States,lessthan50k
0.616438356,private,10,Married-civ-spouse,Tech Support,Husband,White,Male,0.234693878,United-States,lessthan50k
0.246575342,private,11,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.136986301,private,9,Never-married,Handlers-Movers,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.150684932,private,15,Never-married,Prof-Speciality,Not-in-family,White,Female,0.602040816,Germany,morethan50k
0.123287671,private,11,Never-married,Other-Service,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.054794521,private,10,Never-married,Machine-op-inspect,Own-child,White,Male,0.193877551,United-States,lessthan50k
0.02739726,private,9,Never-married,Other-Service,Other-relative,Black,Male,0.397959184,United-States,lessthan50k
0.04109589,private,10,Never-married,Admin-clerical,Own-child,White,Male,0.295918367,United-States,lessthan50k
0.109589041,stategov,13,Never-married,Protective-serv,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.150684932,selfempnotinc,10,Never-married,Craft-repair,Own-child,White,Male,0.5,Columbia,lessthan50k
0.260273973,private,11,Never-married,Admin-clerical,Not-in-family,White,Male,0.418367347,United-States,morethan50k
0.082191781,private,13,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.397959184,Mexico,lessthan50k
0.246575342,private,13,Married-civ-spouse,Admin-clerical,Wife,White,Female,0.5,United-States,lessthan50k
0.082191781,private,9,Never-married,Other-Service,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.095890411,private,13,Never-married,Prof-Speciality,Own-child,White,Female,0.193877551,United-States,lessthan50k
0.109589041,selfempnotinc,9,Never-married,Other-Service,Not-in-family,White,Male,0.071428571,United-States,lessthan50k
0.095890411,private,9,Never-married,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.178082192,private,9,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.62244898,United-States,lessthan50k
0.246575342,private,10,Married-civ-spouse,Exec-Managerial,Wife,White,Female,0.326530612,United-States,lessthan50k
0.383561644,private,9,Married-civ-spouse,Other-Service,Husband,Asian-Pac-Islander,Male,0.397959184,Philippines,lessthan50k
0.191780822,private,12,Divorced,Sales,Unmarried,White,Female,0.448979592,United-States,lessthan50k
0.232876712,private,9,Never-married,Craft-repair,Not-in-family,White,Male,0.479591837,United-States,lessthan50k
0.657534247,selfempinc,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.43877551,Mexico,morethan50k
0.246575342,private,11,Divorced,Prof-Speciality,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.136986301,stategov,8,Never-married,Prof-Speciality,Not-in-family,White,Male,0.704081633,United-States,lessthan50k
0.315068493,private,10,Married-civ-spouse,Sales,Wife,Black,Female,0.397959184,Puerto-Rico,lessthan50k
0.493150685,federalgov,10,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,morethan50k
0.506849315,private,9,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,morethan50k
0.178082192,stategov,13,Never-married,Prof-Speciality,Other-relative,White,Male,0.346938776,United-States,lessthan50k
0.575342466,private,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.448979592,United-States,morethan50k
0.342465753,selfempnotinc,9,Divorced,Exec-Managerial,Unmarried,White,Male,0.551020408,United-States,lessthan50k
0.082191781,private,9,Never-married,Admin-clerical,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.150684932,private,13,Married-civ-spouse,Other-Service,Wife,White,Female,0.142857143,United-States,lessthan50k
0.04109589,private,9,Never-married,Handlers-Movers,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.068493151,private,10,Never-married,Sales,Not-in-family,White,Female,0.193877551,United-States,lessthan50k
0.246575342,selfempnotinc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.369863014,private,10,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.315068493,private,7,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.273972603,private,11,Married-civ-spouse,Tech Support,Wife,White,Female,0.367346939,United-States,morethan50k
0.301369863,private,9,Divorced,Machine-op-inspect,Own-child,White,Male,0.5,United-States,lessthan50k
0.438356164,private,10,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,morethan50k
0.369863014,selfempnotinc,10,Divorced,Other-Service,Not-in-family,White,Male,0.448979592,United-States,lessthan50k
0.136986301,private,4,Married-civ-spouse,Machine-op-inspect,Wife,White,Female,0.367346939,Portugal,lessthan50k
0.452054795,private,9,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,lessthan50k
0.301369863,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,morethan50k
0.328767123,private,9,Never-married,Sales,Unmarried,Black,Female,0.397959184,United-States,lessthan50k
0.520547945,private,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0.397959184,United-States,morethan50k
0.493150685,private,1,Married-civ-spouse,Other-Service,Husband,Black,Male,0.346938776,Puerto-Rico,lessthan50k
0.493150685,localgov,14,Divorced,Prof-Speciality,Unmarried,White,Female,0.5,United-States,lessthan50k
0.191780822,private,14,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.704081633,Taiwan,morethan50k
0.054794521,private,9,Never-married,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.178082192,private,9,Separated,Machine-op-inspect,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.493150685,private,14,Never-married,Exec-Managerial,Not-in-family,White,Female,0.602040816,United-States,morethan50k
0.410958904,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.469387755,United-States,lessthan50k
0.589041096,private,13,Divorced,Exec-Managerial,Not-in-family,White,Female,0.397959184,Hungary,morethan50k
0.575342466,private,4,Separated,Machine-op-inspect,Unmarried,White,Female,0.397959184,Mexico,lessthan50k
0.246575342,private,13,Never-married,Exec-Managerial,Not-in-family,White,Male,0.479591837,United-States,morethan50k
0.410958904,federalgov,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.438356164,private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.767123288,localgov,10,Never-married,Prof-Speciality,Other-relative,White,Female,0.102040816,United-States,lessthan50k
0.561643836,private,9,Divorced,Other-Service,Unmarried,Black,Female,0.193877551,United-States,lessthan50k
0.246575342,private,10,Never-married,Handlers-Movers,Own-child,Black,Male,0.397959184,United-States,lessthan50k
0.095890411,private,10,Married-civ-spouse,Prof-Speciality,Wife,White,Female,0.5,United-States,lessthan50k
0.616438356,private,9,Widowed,Admin-clerical,Not-in-family,White,Female,0.37755102,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0.397959184,United-States,lessthan50k
0.465753425,private,10,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,morethan50k
0.054794521,private,9,Never-married,Craft-repair,Own-child,Black,Male,0.397959184,United-States,lessthan50k
0.178082192,private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.136986301,private,11,Never-married,Prof-Speciality,Not-in-family,White,Female,0.357142857,Canada,lessthan50k
0.109589041,private,13,Married-civ-spouse,Tech Support,Husband,White,Male,0.397959184,United-States,morethan50k
0.191780822,private,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.448979592,United-States,lessthan50k
0.191780822,private,9,Never-married,Other-Service,Unmarried,Black,Female,0.336734694,United-States,lessthan50k
0.369863014,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,morethan50k
0.479452055,selfempinc,15,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.653061224,United-States,morethan50k
0.178082192,private,12,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,lessthan50k
0.164383562,private,9,Never-married,Transport-Moving,Own-child,Black,Male,0.397959184,United-States,lessthan50k
0.260273973,private,6,Divorced,Transport-Moving,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.506849315,selfempnotinc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.5,United-States,lessthan50k
0.575342466,localgov,10,Separated,Protective-serv,Not-in-family,White,Male,0.397959184,United-States,morethan50k
0.520547945,private,10,Never-married,Admin-clerical,Not-in-family,White,Male,0.448979592,United-States,lessthan50k
0.068493151,private,12,Never-married,Admin-clerical,Own-child,White,Female,0.193877551,United-States,lessthan50k
0.342465753,private,9,Divorced,Machine-op-inspect,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.260273973,private,12,Married-civ-spouse,Sales,Wife,White,Female,0.397959184,United-States,lessthan50k
0.205479452,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,morethan50k
